id,Address,Response_Address,Response_X,Response_Y,title,hotview,region
1623,台北市-萬華區 中華路一段X號,臺北市萬華區福星里1鄰中華路一段4之1號,121.509372,25.04762,S西門町難得釋出賺錢金店面,83 人,萬華區
1624,台北市-中正區 金山南路一段X號1樓,臺北市中正區文北里24鄰金山南路一段37之1號,121.529018,25.039667,@K東門捷運 東門市場旁 金店面,96 人,中正區
1625,台北市-中山區 民生東路一段X號1樓,臺北市中山區聚盛里9鄰民生東路一段25之10號,121.524731,25.058197,@S 大馬路上 面寬 大使用坪數金店面,90 人,中山區
1626,台北市-松山區 八德路四段X號,臺北市松山區復盛里1鄰八德路四段2之1號,121.558111,25.048117,@S饒河八德 稀有大面寬 透天人潮金店,93 人,松山區
1627,台北市-松山區 富錦街X號,臺北市松山區東榮里24鄰富錦街340之1號,121.557111,25.060134,a 文創首選店面,87 人,松山區
1628,台北市-大安區 和平東路三段X號,臺北市大安區虎嘯里1鄰和平東路三段46之2號,121.547798,25.024482,T 六張犁捷運商圈 面寬金店,77 人,大安區
1629,台北市-中正區 汀州路一段X號1樓,臺北市中正區龍興里10鄰汀州路一段113之1號,121.509179,25.028374,@ 汀州寧波-社區型店面,59 人,中正區
1630,台北市-大安區 光復南路X號1樓,臺北市松山區復建里11鄰光復南路4之1號,121.557644,25.047772,S 光南大面寬金店,87 人,大安區
1631,台北市-萬華區 武昌街二段X號2樓,臺北市萬華區萬壽里2鄰武昌街二段25之1號,121.507974,25.044561,@ 西門徒步區黃金店面,96 人,萬華區
1632,台北市-中山區 錦州街X號,臺北市中山區聚葉里7鄰錦州街5之1號,121.523931,25.060435,!錦州街 稀有金店,64 人,中山區
1633,台北市-中正區 信義路二段X號1樓,臺北市中正區文祥里3鄰信義路二段1之1號,121.524658,25.035516,@ 永康街圈整棟4樓金店面 可分租,55 人,中正區
1634,台北市-大安區 仁愛路四段X號1樓,臺北市大安區仁愛里5鄰仁愛路四段25之1號,121.544882,25.038231,N 國父紀念館 面寬七米高質感店面,51 人,大安區
1635,台北市-大安區 忠孝東路四段X號1樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,N 忠孝復興站商圈 人潮賺錢金店面,82 人,大安區
1636,台北市-大安區 信義路二段X之X號,臺北市中正區文祥里3鄰信義路二段1之3號,121.524688,25.035501,:) 信義路東門永康商圈金店面,88 人,大安區
1637,台北市-大安區 新生南路一段X之X號,臺北市中正區梅花里13鄰新生南路一段6之10號,121.532475,25.043796,/信義新生 大安森林 東門 各行各業金店,100 人,大安區
1638,台北市-中正區 仁愛路二段X之X號,臺北市中正區文北里1鄰仁愛路二段6之1號,121.525585,25.038065,/仁愛 新生南 林蔭大道 大安森林 挑高,90 人,中正區
1639,台北市-中山區 松江路150巷X號,臺北市中山區中吉里6鄰松江路150巷8之1號,121.532226,25.053959,!松江長春 大面寬,2 人,中山區
1640,台北市-大安區 忠孝東路三段X之X號,臺北市大安區民輝里16鄰忠孝東路三段6之1號,121.53338,25.042029,!復興SOGO 金店,72 人,大安區
1641,台北市-大安區 復興南路一段107巷X號,臺北市大安區光武里23鄰復興南路一段107巷15之1號,121.545006,25.043867,%東區好店面,84 人,大安區
1642,台北市-中山區 伊通街X號1樓,臺北市中山區朱園里10鄰伊通街8之1號,121.534659,25.049634,@S 捷運松江南京站金店面,69 人,中山區
1643,台北市-大安區 泰順街X號1樓,臺北市大安區龍泉里8鄰泰順街2之1號,121.531493,25.025918,"@K師大夜市,師大商圈",69 人,大安區
1644,台北市-大安區 大安路一段X號,臺北市大安區光武里17鄰大安路一段2之1號,121.546008,25.044847,@K SOGO商圈,99 人,大安區
1645,台北市-信義區 吳興街X號,臺北市信義區景聯里2鄰吳興街19之1號,121.559719,25.031618,@K近北醫  上班人潮滿滿,94 人,信義區
1646,台北市-中山區 南京西路X號,臺北市中山區民安里10鄰南京西路1之1號,121.521814,25.052535,@S南西商圈金店面,53 人,中山區
1647,台北市-大安區 忠孝東路三段X號,臺北市大安區民輝里16鄰忠孝東路三段6之1號,121.53338,25.042029,@S大安區超優質面寬賺錢店面,93 人,大安區
1648,台北市-中正區 愛國東路X號,臺北市中正區新營里3鄰愛國東路20之1號,121.51763,25.034352,@中正紀念堂愛國三角金店,56 人,中正區
1649,台北市-中正區 汀州路三段X號,臺北市中正區富水里9鄰汀州路三段38之10號,121.528752,25.016064,@a公館夜市漂亮金店面,68 人,中正區
1650,台北市-松山區 長春路X號1樓,臺北市中山區康樂里6鄰長春路14之1號,121.52359,25.054858,@a 中山國中捷運 漂亮三角窗金店面,86 人,松山區
1651,台北市-內湖區 內湖路一段X號1樓,臺北市內湖區西康里4鄰內湖路一段41之1號,121.559115,25.085345,@= 捷運西湖站 搶手面寬金店面,58 人,內湖區
1652,台北市-萬華區 武昌街二段X號,臺北市萬華區萬壽里2鄰武昌街二段25之1號,121.507974,25.044561,Y西門町徒步區，人潮聚集，百業繁榮,58 人,萬華區
1653,台北市-中山區 林森北路X號,臺北市中正區梅花里7鄰林森北路7之1號,121.523746,25.045626,@K林森北路，超值金店面,88 人,中山區
1654,台北市-大同區 承德路一段X號,臺北市大同區建明里8鄰承德路一段17之1號,121.517099,25.050143,H 京站商圈 三角窗 黃金店面,88 人,大同區
1655,台北市-大安區 忠孝東路四段X號,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,H東區明耀 品牌戰區,60 人,大安區
1656,台北市-大安區 敦化南路一段X號,臺北市松山區福成里1鄰敦化南路一段2之1號,121.548478,25.047618,@Y東區ZARA超漂亮店面,88 人,大安區
1657,台北市-大安區 敦化南路一段160巷X號1樓,臺北市大安區光武里10鄰敦化南路一段160巷51之1號,121.546641,25.043676,Y東區商圈 三角窗 近SOGO,92 人,大安區
1658,台北市-松山區 敦化北路X號1樓,臺北市松山區中正里11鄰敦化北路88之1號,121.548359,25.051549,@Q 松山新城 漂亮三角窗,100 人,松山區
1659,台北市-大安區 信義路四段X號,臺北市大安區仁慈里3鄰信義路四段1之10號,121.544127,25.033562,@H捷運信義安和站 高消費力金店面,82 人,大安區
1660,台北市-松山區 民生東路五段X號,臺北市松山區介壽里12鄰民生東路五段26之1號,121.55643,25.058239,@S民生社區大馬路上優質金店面,72 人,松山區
1661,台北市-松山區 南京東路五段X號1樓,臺北市松山區吉祥里18鄰南京東路五段2之1號,121.558091,25.05132,@Q 南京捷運沿線 純一樓,63 人,松山區
1662,台北市-中山區 民權東路二段X號1樓,臺北市中山區新福里20鄰民權東路二段1之1號,121.528204,25.063079,@Q 中山國小捷運商圈  熱鬧金店面,94 人,中山區
1663,台北市-大安區 敦化南路一段X號,臺北市松山區福成里1鄰敦化南路一段2之1號,121.548478,25.047618,@K東區小資開店精選,84 人,大安區
1664,台北市-中山區 南京東路一段X號,臺北市中山區正得里15鄰南京東路一段2之1號,121.522919,25.05203,@k南京東路一段商圈,56 人,中山區
1665,台北市-文山區 興隆路三段X號,臺北市文山區興得里9鄰興隆路三段54之1號,121.555905,25.000134,@K捷運萬芳醫院站 中國科技大學旁,88 人,文山區
1666,台北市-中正區 衡陽路X號,臺北市中正區黎明里8鄰衡陽路15之1號,121.513491,25.042408,Y 台大醫院站旁 餐\飲首選金店面,83 人,中正區
1667,台北市-大安區 延吉街X號,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,@K 延吉街飲料首選金店,65 人,大安區
1668,台北市-大同區 赤峰街X號,臺北市大同區光能里16鄰赤峰街4之1號,121.519124,25.053591,H南西商圈 精美小店,95 人,大同區
1669,台北市-大安區 安和路一段X號,臺北市大安區建倫里3鄰安和路一段29之1號,121.550678,25.039158,@K信義安和，大面寬金店面,95 人,大安區
1670,台北市-大安區 忠孝東路四段X號,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,H東區SOGO頂級金店面,77 人,大安區
1671,台北市-北投區 石牌路二段X號,臺北市北投區永明里2鄰石牌路二段31之1號,121.515575,25.116009,@ 石牌捷運人潮金店,54 人,北投區
1672,台北市-大安區 和平東路一段X號,臺北市大安區古莊里2鄰和平東路一段8之1號,121.523221,25.026833,%和平超級面寬,76 人,大安區
1673,台北市-萬華區 漢中街X號,臺北市萬華區福星里4鄰漢中街6之10號,121.50778,25.045814,H西門徒步區 UNIQLO旁 可餐\\\,67 人,萬華區
1674,台北市-大安區 師大路X號,臺北市大安區龍泉里2鄰師大路45之1號,121.528652,25.024416,@a正師大商圈  人潮金店,79 人,大安區
1675,台北市-中山區 農安街X號B1樓,臺北市中山區恆安里6鄰農安街2之1號,121.522755,25.064856,#NAME?,98 人,中山區
1676,台北市-中山區 民權東路三段X號,臺北市中山區江寧里14鄰民權東路三段2之1號,121.537921,25.062144,@K捷運中山國中站大面寬金店面,78 人,中山區
1677,台北市-士林區 中山北路七段X號,臺北市士林區天玉里1鄰中山北路七段19之1號,121.530288,25.119226,S 天母商圈大坪數店面,66 人,士林區
1678,台北市-松山區 民權東路三段X號,臺北市中山區江寧里14鄰民權東路三段2之1號,121.537921,25.062144,S 民權復興商圈金店,83 人,松山區
1679,台北市-大安區 和平東路一段X號,臺北市大安區古莊里2鄰和平東路一段8之1號,121.523221,25.026833,K 和平東路 彈性空間 金店面,83 人,大安區
1680,台北市-大安區 信義路三段X號,臺北市大安區民炤里10鄰信義路三段1之2號,121.533096,25.03379,Y大安捷運站旁 超大面寬 大坪數,55 人,大安區
1681,台北市-中山區 長安東路一段X號1樓,臺北市中山區正得里1鄰長安東路一段2之1號,121.521977,25.049638,S 長安東路上 適餐\飲金店面,100 人,中山區
1682,台北市-中山區 南京東路二段X號,臺北市中山區中原里2鄰南京東路二段7之1號,121.528271,25.052291,@a正南京 大面寬 連鎖人潮金店,68 人,中山區
1683,台北市-大安區 金山南路二段X號1樓,臺北市大安區永康里10鄰金山南路二段25之1號,121.527284,25.033148,@K大三角窗  金店面,77 人,大安區
1684,台北市-大同區 民生西路X號,臺北市中山區集英里1鄰民生西路15之1號,121.521516,25.057894,@a 面寬三角窗寧夏人潮金店,59 人,大同區
1685,台北市-大安區 師大路X號1樓,臺北市大安區龍泉里2鄰師大路45之1號,121.528652,25.024416,@S師大夜市正中心 人潮爆炸金店面,67 人,大安區
1686,台北市-中山區 民權東路二段X號,臺北市中山區新福里20鄰民權東路二段1之1號,121.528204,25.063079,@K民權東麥當勞周邊  搶手金店面,70 人,中山區
1687,台北市-松山區 八德路四段X號,臺北市松山區復盛里1鄰八德路四段2之1號,121.558111,25.048117,K八德京華城商圈 超值餐\飲金店面,83 人,松山區
1688,台北市-松山區 南京東路五段X號,臺北市松山區吉祥里18鄰南京東路五段2之1號,121.558091,25.05132,a 捷運站旁大坪數使用空間大,73 人,松山區
1689,台北市-大安區 延吉街X號,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,@K東區小店面，適合服飾精品手機,83 人,大安區
1690,台北市-中正區 羅斯福路三段X號,臺北市中正區頂東里6鄰羅斯福路三段2之1號,121.524659,25.023391,@K捷運台電大樓站金店面,55 人,中正區
1691,台北市-信義區 光復南路X號,臺北市松山區復建里11鄰光復南路4之1號,121.557644,25.047772,a 大面寬大坪數廣告效果佳,63 人,信義區
1692,台北市-松山區 光復北路X號,臺北市松山區吉祥里27鄰光復北路3之1號,121.55801,25.048635,K 光復北路超值店面,67 人,松山區
1693,台北市-大安區 安和路二段X號,臺北市大安區通安里6鄰安和路二段51之1號,121.552583,25.031251,~信義安和捷運商圈24坪漂亮三角窗,82 人,大安區
1694,台北市-大安區 忠孝東路四段205巷X號,臺北市大安區建安里3鄰忠孝東路四段205巷38之1號,121.551899,25.044223,@K東區ZARA 205巷金店,66 人,大安區
1695,台北市-信義區 莊敬路X號,臺北市信義區景聯里13鄰莊敬路190之1號,121.561134,25.030699,a 北醫商圈 住宅林立 賺錢店面,100 人,信義區
1696,台北市-大安區 復興南路一段X號,臺北市松山區中崙里1鄰復興南路一段1之1號,121.544131,25.047256,@K東區SOGO百貨賺錢金店面,65 人,大安區
1697,台北市-大安區 信義路四段X號,臺北市大安區仁慈里3鄰信義路四段1之10號,121.544127,25.033562,@K信義安和捷運旁，近通化街，生活機能強,80 人,大安區
1698,台北市-大安區 四維路X號,臺北市大安區德安里11鄰四維路3之1號,121.548254,25.036737,@S 敦南商圈大面寬超優質金店面,84 人,大安區
1699,台北市-中正區 羅斯福路三段X號,臺北市中正區頂東里6鄰羅斯福路三段2之1號,121.524659,25.023391,@a正羅斯福路三段 師大商圈金鑽店面,82 人,中正區
1700,台北市-大安區 師大路X號,臺北市大安區龍泉里2鄰師大路45之1號,121.528652,25.024416,@a正師大 可合法登記大面寬 質感人潮店,81 人,大安區
1701,台北市-大安區 敦化南路一段X號,臺北市松山區福成里1鄰敦化南路一段2之1號,121.548478,25.047618,@Y 開業賺大錢,63 人,大安區
1702,台北市-大安區 大安路一段X號,臺北市大安區光武里17鄰大安路一段2之1號,121.546008,25.044847,@S 大安信義超級三角窗金鑽店面,95 人,大安區
1703,台北市-大安區 忠孝東路四段X號1樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,$ 東區茶街搶手金店面,63 人,大安區
1704,台北市-大安區 安和路二段171巷X號,臺北市大安區全安里15鄰安和路二段171巷2號,121.550088,25.027932,$ 正安和遠企商圈 大面寬 挑高質感金店,78 人,大安區
1705,台北市-中山區 中山北路一段136巷X號,臺北市中山區民安里8鄰中山北路一段136號,121.522078,25.051348,&天津商圈獨棟店面,93 人,中山區
1706,台北市-中山區 南京東路二段X號1樓,臺北市中山區中原里2鄰南京東路二段7之1號,121.528271,25.052291,^ 大面寬 純一樓 稀有釋出,52 人,中山區
1707,台北市-大安區 通化街X號,臺北市大安區通化里5鄰通化街17之1號,121.554355,25.031859,&正通化街最便宜店面,81 人,大安區
1708,台北市-大安區 師大路X號,臺北市大安區龍泉里2鄰師大路45之1號,121.528652,25.024416,#NAME?,78 人,大安區
1709,台北市-大安區 忠孝東路四段205巷7弄X號,臺北市大安區建安里19鄰忠孝東路四段205巷7弄7號,121.552323,25.042176,/ZARA 東區 人潮爆漿第一條金店面,79 人,大安區
1710,台北市-信義區 忠孝東路四段553巷X號1樓,臺北市信義區新仁里2鄰忠孝東路四段553巷10之1號,121.562862,25.042462,#NAME?,81 人,信義區
1711,台北市-大安區 光復南路X號,臺北市松山區復建里11鄰光復南路4之1號,121.557644,25.047772,?光復南路大巨蛋金店面,76 人,大安區
1712,台北市-大安區 大安路一段X號1樓,臺北市大安區光武里17鄰大安路一段2之1號,121.546008,25.044847,^ SOGO 微風商圈 超值金店,86 人,大安區
1713,台北市-中山區 中山北路一段121巷X之X號,臺北市中山區正得里9鄰中山北路一段121巷1之1號,121.522781,25.051337,&天津街鑽石店面,63 人,中山區
1714,台北市-中正區 延平南路X號,臺北市中正區光復里2鄰延平南路1之2號,121.510995,25.04667,:) 西門北門台北車站三捷運金店面,72 人,中正區
1715,台北市-大安區 富陽街87巷X號,臺北市信義區黎平里19鄰富陽街87巷1號,121.556823,25.021437,:) 捷運麟光站金店面,84 人,大安區
1716,台北市-大安區 延吉街X號,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,N 延吉國泰醫院商圈 人潮三角窗金店,65 人,大安區
1717,台北市-萬華區 康定路X號1樓,臺北市萬華區萬壽里11鄰康定路1之1號,121.503424,25.046168,#NAME?,92 人,萬華區
1718,台北市-中正區 汀州路一段X號1樓,臺北市中正區龍興里10鄰汀州路一段113之1號,121.509179,25.028374,@ 汀州寧波-社區型店面,97 人,中正區
1719,台北市-松山區 民生東路四段X號,臺北市松山區精忠里4鄰民生東路四段45之1號,121.5501,25.057935,:) 民生社區 優質大面寬 黃金店面,90 人,松山區
1720,台北市-信義區 忠孝東路四段X號,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,* 市府站商圈 搶手金店面,98 人,信義區
1721,台北市-萬華區 康定路X號,臺北市萬華區萬壽里11鄰康定路1之1號,121.503424,25.046168,@  萬華火車站成衣街透天店面,60 人,萬華區
1722,台北市-萬華區 東園街X號B1樓,臺北市萬華區忠德里1鄰東園街16之1號,121.495606,25.027591,T 東園街夜市人潮金店,56 人,萬華區
1723,台北市-中山區 林森北路X號1樓,臺北市中正區梅花里7鄰林森北路7之1號,121.523746,25.045626,:) 林森北路大坪數金店面,89 人,中山區
1724,台北市-中正區 仁愛路二段X號1樓,臺北市中正區文北里1鄰仁愛路二段6之1號,121.525585,25.038065,* 仁愛金山南路商圈 整棟三角窗金店面,94 人,中正區
1725,台北市-大安區 敦化南路一段X號1樓,臺北市松山區福成里1鄰敦化南路一段2之1號,121.548478,25.047618,* 明曜百貨商圈 人潮金店面,87 人,大安區
1726,台北市-北投區 承德路七段X號,臺北市北投區福興里1鄰承德路七段1之1號,121.510677,25.110597,#NAME?,79 人,北投區
1727,台北市-大安區 延吉街X號,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,N 延吉國泰醫院商圈 人潮三角窗金店,72 人,大安區
1728,台北市-大安區 延吉街X號,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,N 延吉國泰醫院商圈 人潮三角窗金店,84 人,大安區
1729,台北市-松山區 民生東路三段X號,臺北市中山區江山里10鄰民生東路三段41之1號,121.539794,25.058057,#NAME?,91 人,松山區
1730,台北市-松山區 寧安街X號1樓,臺北市松山區復勢里3鄰寧安街5之1號,121.554416,25.049372,T 育達商職商圈 人潮金店,78 人,松山區
1731,台北市-中山區 長安東路二段X號1樓,臺北市中山區興亞里11鄰長安東路二段6之1號,121.530307,25.048402,T 長安松江商圈-人潮金店面,88 人,中山區
1732,台北市-大安區 泰順街X號1樓,臺北市大安區龍泉里8鄰泰順街2之1號,121.531493,25.025918,:) 師大商圈大面寬金店面,100 人,大安區
1733,台北市-信義區 忠孝東路四段X號1樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,:) 忠孝敦化站優質金店面,74 人,信義區
1734,台北市-中山區 中山北路三段X號,臺北市中山區集英里21鄰中山北路三段2之1號,121.521748,25.063948,S 中山北路晴光商圈人潮金店面,74 人,中山區
1735,台北市-大安區 羅斯福路三段X號1樓,臺北市中正區頂東里6鄰羅斯福路三段2之1號,121.524659,25.023391,:) 台電大樓商圈金店辦,72 人,大安區
1736,台北市-中山區 興安街X號1樓,臺北市中山區朱馥里3鄰興安街2之1號,121.537372,25.056105,T 興安街人潮金店面,76 人,中山區
1737,台北市-內湖區 瑞光路X號1樓,臺北市內湖區湖元里18鄰瑞光路2之1號,121.583578,25.069284,! 瑞光港墘熱鬧商圈使照餐廳,79 人,內湖區
1738,台北市-萬華區 成都路X號,臺北市萬華區西門里8鄰成都路1之1號,121.507953,25.042645,#NAME?,96 人,萬華區
1739,台北市-大安區 復興南路二段X號1樓,臺北市大安區住安里1鄰復興南路二段11之1號,121.543792,25.032595,:) 復興南路人車潮金店面,53 人,大安區
1740,台北市-中正區 羅斯福路四段X號1樓,臺北市中正區文盛里9鄰羅斯福路四段6之1號,121.53285,25.015886,# 公館商圈古亭捷運大學區人潮賺錢金店面,56 人,中正區
1741,台北市-中山區 中山北路二段X號B1樓,臺北市中山區民安里10鄰中山北路二段4之2號,121.522373,25.052663,$ 雙連捷運商圈--大坪數商用地下室,56 人,中山區
1742,台北市-中山區 長春路X號2樓,臺北市中山區康樂里6鄰長春路14之1號,121.52359,25.054858,$ 南京復興捷運商圈--面寬2樓店辦,83 人,中山區
1743,台北市-信義區 永吉路X號B1樓,臺北市信義區雅祥里7鄰永吉路21之1號,121.568165,25.045872,$ 永吉+松隆商圈--大坪數B1店辦,87 人,信義區
1744,台北市-松山區 八德路二段X號,臺北市大安區民輝里19鄰八德路二段1之1號,121.533245,25.04458,#NAME?,55 人,松山區
1745,台北市-南港區 忠孝東路六段X號1樓,臺北市南港區合成里26鄰忠孝東路六段21之1號,121.582548,25.046927,H 昆陽捷運站 人潮金店,89 人,南港區
1746,台北市-大安區 延吉街X號1樓,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,N 國紀念館站東區人潮金店面,71 人,大安區
1747,台北市-大安區 通化街X號1樓,臺北市大安區通化里5鄰通化街17之1號,121.554355,25.031859,S 通化夜市精緻店面,69 人,大安區
1748,台北市-大安區 和平東路三段X號,臺北市大安區虎嘯里1鄰和平東路三段46之2號,121.547798,25.024482,:) 和平東路金店面,82 人,大安區
1749,台北市-中正區 羅斯福路一段X號1樓,臺北市中正區新營里3鄰羅斯福路一段1之2號,121.517376,25.034307,@ 中正紀念堂南門市場旁邊間金店面,63 人,中正區
1750,台北市-大安區 敦化南路一段X號1樓,臺北市松山區福成里1鄰敦化南路一段2之1號,121.548478,25.047618,* 仁愛圓環商辦人潮金店面,63 人,大安區
1751,台北市-大同區 鄭州路X號,臺北市大同區建明里14鄰鄭州路3之1號,121.515833,25.049103,#NAME?,85 人,大同區
1752,台北市-大同區 鄭州路X號,臺北市大同區建明里14鄰鄭州路3之1號,121.515833,25.049103,#NAME?,85 人,大同區
1753,台北市-中正區 羅斯福路二段X號,臺北市中正區新營里15鄰羅斯福路二段7之1號,121.521164,25.029148,#NAME?,56 人,中正區
1754,台北市-大安區 忠孝東路四段X號1樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,* 正東區人潮商圈 旗艦金店面,93 人,大安區
1755,台北市-大安區 忠孝東路四段X號1樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,N 東區181巷人潮商圈 三角窗金店面,78 人,大安區
1756,台北市-信義區 永吉路X號,臺北市信義區雅祥里7鄰永吉路21之1號,121.568165,25.045872,S 永吉路商圈-賺錢金店面,68 人,信義區
1757,台北市-士林區 中正路X號,臺北市士林區福志里18鄰中正路116之1號,121.52906,25.096419,H 板橋中正路商圈 人潮金店,82 人,士林區
1758,台北市-士林區 中正路X號,臺北市士林區福志里18鄰中正路116之1號,121.52906,25.096419,H 士林中正路商圈 人潮金店,84 人,士林區
1759,台北市-大安區 師大路X號2樓,臺北市大安區龍泉里2鄰師大路45之1號,121.528652,25.024416,S 正師大路上-台電大樓旁店面,67 人,大安區
1760,台北市-中山區 吉林路X號1樓,臺北市中山區興亞里22鄰吉林路12之2號,121.529934,25.05022,N 吉林農安商圈 三角窗面寬金店面,64 人,中山區
1761,台北市-大安區 忠孝東路四段X號1樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,* 東區一級戰區 品牌旗艦金店面,74 人,大安區
1762,台北市-大安區 延吉街X號1樓,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,N 延吉街商辦人潮金店面,99 人,大安區
1763,台北市-松山區 健康路X號1樓,臺北市松山區中華里20鄰健康路5之1號,121.552495,25.052508,# 小巨蛋商圈 稀有店面 人潮賺錢金店面,76 人,松山區
1764,台北市-士林區 德行東路X號1樓,臺北市士林區忠誠里25鄰德行東路6之1號,121.52529,25.106507,#NAME?,64 人,士林區
1765,台北市-信義區 松隆路X號1樓,臺北市信義區敦厚里5鄰松隆路1之1號,121.566401,25.043553,#NAME?,64 人,信義區
1766,台北市-信義區 永吉路X號1樓,臺北市信義區雅祥里7鄰永吉路21之1號,121.568165,25.045872,#NAME?,59 人,信義區
1767,台北市-大安區 四維路208巷X號,臺北市大安區群賢里15鄰四維路208巷1之1號,121.547689,25.02644,?大安區四維路低租金店面,92 人,大安區
1768,台北市-大安區 忠孝東路四段X號3樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,/東區 捷運秒到 醫美診所辦公金店面,91 人,大安區
1769,台北市-信義區 永吉路X號1樓,臺北市信義區雅祥里7鄰永吉路21之1號,121.568165,25.045872,#NAME?,66 人,信義區
1770,台北市-松山區 復興南路一段X號,臺北市松山區中崙里1鄰復興南路一段1之1號,121.544131,25.047256,~復興微風廣場難得釋出㊣金鑽店面,91 人,松山區
1771,台北市-大安區 忠孝東路四段49巷X號,臺北市大安區光武里28鄰忠孝東路四段49巷2號,121.545326,25.042028,!東區SOGO 大面寬金店,83 人,大安區
1772,台北市-大安區 敦化南路一段X號1樓,臺北市松山區福成里1鄰敦化南路一段2之1號,121.548478,25.047618,^ 東區稀有大面寬 挑高 可餐飲,63 人,大安區
1773,台北市-中正區 武昌街一段X號2樓,臺北市中正區黎明里7鄰武昌街一段1之1號,121.51382,25.044099,^ 站前二樓金店,57 人,中正區
1774,台北市-大安區 通化街X號,臺北市大安區通化里5鄰通化街17之1號,121.554355,25.031859,/正通化街 臨江夜市 人潮金店面,57 人,大安區
1775,台北市-中山區 長安東路二段X號1樓,臺北市中山區興亞里11鄰長安東路二段6之1號,121.530307,25.048402,# 長安東路商區 賺錢金店面,103 人,中山區
1776,台北市-萬華區 成都路X號1樓,臺北市萬華區西門里8鄰成都路1之1號,121.507953,25.042645,K 西門成都 鑽石金店面,82 人,萬華區
1777,台北市-大安區 金山南路二段X號1樓,臺北市大安區永康里10鄰金山南路二段25之1號,121.527284,25.033148,$ 永康商圈熱門金店面,94 人,大安區
1778,台北市-大安區 新生南路三段X號,臺北市大安區龍坡里2鄰新生南路三段6之1號,121.534549,25.025397,S 台大公館商圈 超級賺錢整棟金店面,59 人,大安區
1779,台北市-士林區 延平北路五段X號,臺北市士林區富光里4鄰延平北路五段1之1號,121.511108,25.079065,H 延平北葫蘆商圈  人潮金店面,86 人,士林區
1780,台北市-大安區 敦化南路二段X號1樓,臺北市大安區義安里3鄰敦化南路二段39之1號,121.549185,25.031523,N 敦南信義商務圈 頂尖店辦,93 人,大安區
1781,台北市-士林區 中山北路六段X號1樓,臺北市士林區名山里19鄰中山北路六段8之1號,121.526567,25.10302,:) 中山北路六段  天母優選金店面,76 人,士林區
1782,台北市-大安區 安和路一段X號1樓,臺北市大安區建倫里3鄰安和路一段29之1號,121.550678,25.039158,* 安和路超精華地段 黃金三角窗,76 人,大安區
1783,台北市-松山區 八德路四段X號4樓,臺北市松山區復盛里1鄰八德路四段2之1號,121.558111,25.048117,S 松山站出口  八德路優選店面,60 人,松山區
1784,台北市-信義區 基隆路二段X號1樓,臺北市信義區景聯里1鄰基隆路二段13之1號,121.559289,25.032233,S 臨江夜市商圈 人潮金店,75 人,信義區
1785,台北市-士林區 士商路X號,臺北市士林區福德里18鄰士商路5之1號,121.521046,25.089794,S 士商路超有氣質雙拼大店面,100 人,士林區
1786,台北市-中山區 北安路X號1樓,臺北市中山區劍潭里15鄰北安路305之1號,121.538855,25.078913,:)  大直捷運站北安路金店面,84 人,中山區
1787,台北市-大安區 永康街X號樓之1,臺北市大安區永康里5鄰永康街2之1號,121.529727,25.033236,:) 永康街人潮金店面,64 人,大安區
1788,台北市-松山區 南京東路三段X號12樓,臺北市中山區力行里28鄰南京東路三段28之1號,121.537948,25.051784,! 南京東小巨蛋商圈商業大樓,69 人,松山區
1789,台北市-大同區 南京西路X號,臺北市中山區民安里10鄰南京西路1之1號,121.521814,25.052535,H南京西路 超值廣告金店面,92 人,大同區
1790,台北市-大安區 延吉街X號,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,H 國館 延吉街 美食商圈,81 人,大安區
1791,台北市-大安區 建國南路一段X號,臺北市中山區埤頭里2鄰建國南路一段8之1號,121.536272,25.045423,S 大安森林公園大面寬店面,56 人,大安區
1792,台北市-中正區 青島西路X號2樓,臺北市中正區黎明里4鄰青島西路3號,121.518781,25.044768,S 台北車站商圈面寬25米金店,88 人,中正區
1793,台北市-中山區 復興北路X號1樓,臺北市松山區中正里14鄰復興北路15之1號,121.544268,25.048715,S 星聚點商圈 人潮車潮滾滾黃金店面,93 人,中山區
